period,net,gross,benchmark
2026-05-11,1.2525886498249104,1.304002918276152,1.9315052768633527
2026-05-12,1.252648005314432,1.3041670947065527,1.9284079800288563
2026-05-13,1.2514905573894637,1.3030058240155926,1.939689120868697
2026-05-14,1.2546568489472207,1.3063733237085018,1.9545388591926214
2026-05-15,1.2536502906211058,1.3053794031532169,1.9400080849530803
2026-05-21,1.2608475160918762,1.3129707519420433,1.9472379658950092
2026-05-22,1.26663069598654,1.3190280163741082,1.9591346348657852
2026-05-26,1.2661980118260765,1.318648660509792,1.9594577158816662
2026-05-27,1.2682626961425991,1.320880515311933,1.9707299207383333
2026-05-28,1.2666498763036702,1.319251995023471,1.9750106798646752
2026-05-29,1.2625153950500327,1.314998287804581,1.979697346759979
2026-06-01,1.26815689095457,1.3209270678794338,1.9822556532617925
2026-06-02,1.2685882848540437,1.321453903953364,1.967640767158434
2026-06-03,1.2751297428373871,1.3283264909183095,1.9756219660875596
2026-06-04,1.2657934194003255,1.3186658411272474,1.9233742223082817
2026-06-05,1.2650170706659283,1.317981383898674,1.929102263583358
2026-06-08,1.2715533659606384,1.3248353883752861,1.9241335341135295
2026-06-09,1.2623607639590793,1.3153355203345698,1.8929631968631617
2026-06-10,1.2770127339659543,1.330643538411078,1.9261268204626507
2026-06-11,1.2844855259696208,1.3384939123712156,1.9358051967676655
2026-06-12,1.2865733504570476,1.340737069065177,1.9678002606665075
2026-06-15,1.2848942207847875,1.3390836994139068,1.9566182869154576
2026-06-16,1.2749039785757088,1.3287262226690448,1.9328434954364901
2026-06-17,1.2749039785757088,1.3287262226690448,1.9328434954364901
